gene	CNA: BLCA	CNA: BRCA	CNA: CESC	CNA: COAD	CNA: ESCA	CNA: HNSC	CNA: KIRC	CNA: KIRP	CNA: LIHC	CNA: LUAD	CNA: LUSC	CNA: PRAD	CNA: READ	CNA: STAD	CNA: THCA	CNA: UCEC	GE: BLCA	GE: BRCA	GE: CESC	GE: COAD	GE: ESCA	GE: HNSC	GE: KIRC	GE: KIRP	GE: LIHC	GE: LUAD	GE: LUSC	GE: PRAD	GE: READ	GE: STAD	GE: THCA	GE: UCEC	METH: BLCA	METH: BRCA	METH: CESC	METH: COAD	METH: ESCA	METH: HNSC	METH: KIRC	METH: KIRP	METH: LIHC	METH: LUAD	METH: LUSC	METH: PRAD	METH: READ	METH: STAD	METH: THCA	METH: UCEC	MF: BLCA	MF: BRCA	MF: CESC	MF: COAD	MF: ESCA	MF: HNSC	MF: KIRC	MF: KIRP	MF: LIHC	MF: LUAD	MF: LUSC	MF: PRAD	MF: READ	MF: STAD	MF: THCA	MF: UCEC
PLXDC2	0.2222222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2391304347826087	0.0736842105263157	0.0	0.1342654044653336	0.0273253166376054	0.1059396288675116	0.0435209798923694	0.0073547378240856	0.0048708066670926	0.0362617555838196	0.0505990306168234	0.0105194101099565	0.1142342739511673	0.104656109085108	0.0511068228296527	0.0394322964101887	0.0309995176942834	0.0410328739379954	0.140128365442335	0.144656478262657	0.0594497391158611	0.1454060807897458	0.0687650993570415	0.3359250060478808	0.0333313579258838	0.0392437205030946	0.0145963124787849	0.0524383656372312	0.1931553771604536	0.0469535752002098	0.0160298893142816	0.0026157607044604	0.2696086195951463	0.0172551677258188	0.0105933527093371	0.0692969294937534	0.0	0.0508190943317112	0.010731452263419	0.0268472913694025	0.0163371375493917	0.0127815518149021	0.0815149654374706	0.0247629879620881	0.0197448076522317	0.0	0.0	0.0	0.0129580565647523	0.0035992104834207	0.0036480733982679
PLXNA1	0.0	0.0	0.0	0.0	0.0	0.0	0.3462365591397849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1174269282913406	0.0426396551251575	0.1152029558837719	0.1019699150923141	0.0628122539799487	0.1375916880869416	0.0447346942780595	0.0446529556347619	0.1316338574188133	0.0413805307089176	0.0528561513099406	0.0222413067160429	0.086857019188938	0.0898427182814238	0.0241356665484544	0.0669158585630643	0.0626558745934061	0.0078156674650801	0.107806654643975	0.0251703213495169	0.0315121737877817	0.0382006249035074	0.0107240281385461	0.0341439815069011	0.0926811010649528	0.0154721888492907	0.1135134712267664	0.0199710005873243	0.0032358643071939	0.0263870188976384	0.0348646432313355	0.0106326364471069	0.0	0.010576135962254	0.0810676558188872	0.0374233546648519	0.0	0.0164816434478363	0.0128068322380695	0.0	0.0498771041247717	0.0399114004267386	0.0548583208487892	0.0227566179635168	0.0	0.0374197462680265	0.0	0.0718047551405262
PLXNA2	0.2162162162162162	0.0	0.0	0.0	0.0	0.0	0.1333333333333333	0.0	0.0	0.0	0.0	0.0	0.3181818181818183	0.0	0.3052631578947368	0.0	0.0921506083020877	0.0647673530241868	0.0482879506202358	0.0875858425538501	0.0487404452999259	0.057799540332733	0.0667313696660595	0.0677864934614318	0.0807426363151116	0.1189455896425315	0.1253400166771073	0.1006591944789936	0.0539558042528662	0.0263013184907196	0.024244213933276	0.0319391022077359	0.0173477326429824	0.0039295726404187	0.0166809525170369	0.0133260889494331	0.0258066531918441	0.0093550024948149	0.0067397732889122	0.0072432741903198	0.0115785809546999	0.0099029876756221	0.0360693471296325	0.0040345816480826	0.005961771683064	0.0047304086952798	0.0629257505297886	0.0011950716525855	0.0707522617519834	0.036753607747341	0.0281790751008377	0.021695360571332	0.0540018046892011	0.0429603390314632	0.0	0.1224555002360892	0.0497493337589298	0.0807521520800025	0.0	0.0454722068350629	0.0	0.0383496568041424	0.0	0.0489051050487816
PLXNA3	0.0	0.0	0.3303964757709251	0.0	0.0	0.3947368421052631	0.0795698924731182	0.0	0.3210332103321033	0.4217506631299735	0.2743362831858407	0.0	0.2517006802721089	0.2686084142394822	0.0444444444444444	0.0	0.0976622626458603	0.0952341604536833	0.0391613329607681	0.0959766796466541	0.087884723954891	0.1050583463805262	0.0953126042579971	0.0907543505089055	0.1464720152346117	0.1123252926172734	0.0481819584504778	0.0975124642459857	0.0777098090670917	0.0854503099851007	0.0973924259814632	0.0411860420878552	0.2691008239312317	0.144727794573465	0.0466307821886667	0.0285991001998259	0.3536990635628376	0.0194366479936792	0.0131497923041389	0.10770380752882	0.1683213851649543	0.0155074359458931	0.0717258394011977	0.0029554480661995	0.1562728453380636	0.7079933028589974	0.1197062762753029	0.127125435087089	0.0306053807892241	0.0210403555274232	0.1348472134760403	0.031969188955578	0.0	0.0273314588958468	0.0255955527205404	0.0407690154850229	0.0249593511509477	0.0399525715114187	0.0	0.0	0.0	0.0380671509532072	0.0036018951709539	0.0267902688500639
PLXNA4	0.0	0.0	0.2643171806167401	0.0	0.0	0.0	0.3763440860215054	0.0	0.1254612546125461	0.0	0.0	0.0	0.0	0.0	0.0111111111111111	0.24609375	0.2311466847915729	0.3615979510188785	0.3970899158477466	0.0318140132716203	0.1417159703224414	0.0385704298830574	0.1816993421617604	0.2156329028503327	0.2134889995820491	0.0544685270550851	0.1040294577919244	0.1509427660615277	0.0834796953924376	0.0013300861245843	0.1724659205841489	0.0935542160820647	0.4509003432874789	0.0792549053483391	0.1405003525448205	0.1903853335715986	0.3433536182133092	0.3307919906823171	0.0437551494917578	0.0305553075954952	0.6129408065593027	0.3237918945230268	0.3955924764870114	0.0799474899724478	0.2386979446693145	0.2608866176338851	0.0039766030633351	0.0857139265205039	0.0905404954642511	0.0367623122695654	0.1054784729265548	0.0213481870705903	0.0	0.0346957338519338	0.0381652623735344	0.1210839119834311	0.098574171857313	0.173231908661922	0.4284148335385092	0.045287488476188	0.0	0.1472982236403778	0.0	0.0468830241224318
PLXNB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5123966942148762	0.0	0.0	0.0	0.0	0.0	0.0	0.0813498016406182	0.0272536752483645	0.1006180602175558	0.0663286804802127	0.0043578174890147	0.0337952538545182	0.0832662816508935	0.0335881716752655	0.0290469722353292	0.0309131910071729	0.013594192055095	0.021608079384739	0.0619848122899562	0.0593127401677145	0.0515519397578419	0.0847237471543454	0.142208023765244	0.047656845259522	0.1067858073176284	0.0427650696076487	0.0126330100041004	0.0090111166977631	0.1805846039793142	0.0928350306104477	0.0978947138048384	0.0324622341681154	0.0716887615170894	0.0114595371512109	0.0545886240795486	0.2104197207960386	0.0809984951981251	0.1656037043246803	0.1061227154378322	0.0052854445736141	0.0	0.0308692685432524	0.0	0.0154180070854511	0.0128139775225269	0.081197519148597	0.0	0.0408044626465407	0.0540884983659989	0.0454456928933929	0.0	0.0	0.0036015253675569	0.0404570247087324
PLXNB2	0.5645645645645646	0.5296017222820237	0.3832599118942731	0.4651162790697675	0.0	0.0	0.0	0.0	0.2462908011869437	0.5165289256198348	0.264033264033264	0.0	0.4415584415584417	0.5	0.9473684210526316	0.4620462046204621	0.0549951024274963	0.0258550511476273	0.0538787009598671	0.0122516250146175	0.0138538462980159	0.0148379507247519	0.0131470215811899	0.0167967021145709	0.0185496377817883	0.0067755171166616	0.0009547893644859	0.0093844866263837	0.0021182700032631	0.0064392199588468	0.1088086355035139	0.0445435888755389	0.0702515649547686	0.4386493000731382	0.5382341930319622	0.0188033079430927	0.1027218591819223	0.056030624920874	0.1841395281330084	0.1870876175775387	0.0028552002304853	0.3149872952528227	0.4642386174902872	0.1811701715241346	0.0979503002517036	0.2236290539229296	1.0	0.5760329349018275	0.071337371900494	0.0050998677577673	0.134014206990985	0.021064356632562	0.0268857386794216	0.0324914462731399	0.0127725540607937	0.1630143468922	0.0745749666016647	0.040177198913334	0.1084697777640482	0.0	0.0	0.0355098644460078	0.0036006659852872	0.0483941205296737
PLXNB3	0.0	0.0	0.3303964757709251	0.0	0.4259259259259259	0.3787878787878788	0.0795698924731182	0.0	0.258160237388724	0.0	0.2577962577962578	0.0	0.2402597402597403	0.2577639751552795	0.0421052631578947	0.306930693069307	0.0288188356282565	0.0164904092238941	0.029373035067954	0.0395992471481213	0.0524611795962019	0.093349843129367	0.0685879741794583	0.0032942981238772	0.0094377605760419	0.3258767079933646	0.2648489469240045	0.1505370191913951	0.1425723376636896	0.0658293862410553	0.00086213863129	0.0464330082474597	0.2758192097762922	0.1627639052933076	0.1588908117464757	0.0547807624943536	0.0609209445642068	0.1173481367661405	0.0577112524667035	0.0351043211759472	0.1294679770117973	0.1616429178258028	0.1728983840882792	0.1024125767129452	0.1104088260409419	0.1307634858653322	0.0306701316177874	0.2508487859075824	0.0349847934650951	0.0159127004865002	0.053878615875458	0.0108038492694059	0.0	0.026627029079034	0.0	0.0	0.0491264819249757	0.039195474148147	0.0	0.022734921428173	0.0565524191052091	0.0378809783383729	0.0036021942441027	0.0188691941771131
PLXNC1	0.0	0.0	0.0	0.0	0.3586206896551724	0.1657894736842105	0.0	0.0	0.0	0.3527851458885941	0.0	0.1224489795918367	0.1360544217687075	0.0	0.0	0.0	0.0192527710349544	0.0354361803744864	0.093899111571527	0.0669082683604259	0.0623579756852708	0.06960066899868	0.0662070697142076	0.0539302506414718	0.2133042600868731	0.0123464033039604	0.1119119692414554	0.0575430421459143	0.091740301615107	0.0462479465491358	0.2361383513671912	0.1457669850917867	0.0695418962113951	0.1004765038055379	0.2131464930264376	0.1554174474139584	0.2036150018017868	0.2531533364585569	0.1006671110666419	0.0608267003721609	0.0265719294255552	0.1193147839440621	0.0568866498943842	0.0178885725859342	0.0167135214677069	0.3810815885757285	0.0075327221380712	0.0567054238237242	0.0	0.0104878325746189	0.0279567211518208	0.0162665497130338	0.0	0.0162655190977017	0.0128124597108219	0.0406723486161066	0.0248872003706925	0.0	0.0544237659395902	0.0	0.0	0.0390349820312649	0.0071957595610611	0.0151220956587958
PLXND1	0.0	0.0	0.0	0.0	0.0	0.0	0.3462365591397849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0411135553156198	0.0386681843476074	0.1701007250858884	0.0288987252443302	0.0465372917407825	0.1160227722476398	0.1069156499150052	0.0407965828184552	0.0828135793410876	0.0546620800254407	0.1391250480769792	0.0253541099223433	0.0073522717804026	0.0536553908063093	0.1738629640179791	0.1288429970702058	0.0886771216908302	0.0204008271096714	0.0085820658770959	0.1272904607462588	0.1041923960981042	0.0482450595774214	0.032785496991562	0.093407988429877	0.2667013362770828	0.0169528252086449	0.0303274350562491	0.0529470438198279	0.0135360062856935	0.0462375403739217	0.0256734841294044	0.0096771940810015	0.0	0.0158766736825532	0.0555407115634601	0.0108413222663999	0.0268475460281169	0.0269850399052688	0.0128094847747048	0.1226978364064398	0.0245526931994114	0.020152650877174	0.0545856753995947	0.0224518538774213	0.028322971151937	0.0513479411620518	0.0036033438717825	0.0152385618747297
PM20D1	0.2727272727272728	0.0	0.0	0.0	0.0	0.0	0.1333333333333333	0.0	0.0	0.0	0.0	0.0	0.3333333333333335	0.0	0.3222222222222223	0.0	0.1258760411501105	0.3006882686586836	0.265432798894917	0.166608396636881	0.4065732441467855	0.1424178500003712	0.1499311515057291	0.2846053798754126	0.136891006512254	0.2041818746420758	0.2475143384859927	0.2683194386888527	0.1632948024041902	0.0848372495021515	0.1248295344421916	0.3176618117325434	0.0402331718334481	0.2135487333770968	0.1599369125787735	0.0286788638917206	0.1202785845737215	0.0029877987539812	0.0772860252137185	0.1989116740167535	0.0461041019568202	0.3164259679586743	0.1322130385040729	0.1616635466504442	0.141444138210094	0.1080754913001256	0.0279331727446185	0.5921324833335558	0.0	0.0053160793322468	0.0	0.0054443953952219	0.0	0.0	0.0128328653351614	0.0	0.0250621488784481	0.0	0.0	0.0227644566219369	0.0	0.0	0.0	0.0
PM20D2	0.8219696969696969	0.4537389100126744	0.0	0.0	0.3793103448275863	0.0	0.0	0.0	0.0	0.6710875331564987	0.0	0.0	0.0	0.2880258899676376	0.0	0.0	0.0775144671321287	0.2289502714277921	0.0384789585173321	0.043168603838789	0.0375561467597986	0.0742336180584608	0.0127328712196134	0.0083268278682013	0.0742599245987657	0.0615387043034349	0.0917362647974861	0.0657185139745788	0.050209037359081	0.0229572490105829	0.0535827249924184	0.0749722359660855	0.0009651439129016	0.142008651363803	0.0134353588255308	0.025150752809833	0.0188780755200628	0.0029377313458649	0.0011863940443098	6.987397916504528e-05	0.0036479171397025	0.0030550194664554	0.002577248054812	0.0043802590931175	0.0023680223328052	0.0174566033171792	0.0039037329935338	0.001530741072234	0.0	0.0	0.028232596083149	0.0054294991978219	0.0	0.0	0.0384595256533337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071057936028127	0.003837441901669
PMAIP1	0.0	0.0	0.0	0.0	0.6913580246913579	0.0	0.0	0.0	0.2789317507418398	0.5268595041322315	0.0	0.4324324324324325	0.0	0.0	0.0526315789473684	0.2970297029702971	0.0235458138513987	0.1570134936797038	0.3303598501326674	0.1519851337199888	0.2282416578124297	0.0130207439917772	0.0249272455362121	0.0204095945271715	0.0522422992175548	0.129025838347459	0.2036968996036732	0.0337182338767658	0.0967503622515447	0.0799004743519109	0.1716538677440811	0.0653782226782915	0.0048613158836551	0.0285150033201604	0.0223912196821874	0.005195081669537	0.0095162087944649	0.0165896348040187	0.0177438918033916	0.0228281329448966	0.2040041834235047	0.0231574438131418	0.0025819124087284	0.0136687325962165	0.0012922606833099	0.0085789563116459	0.0052361674841772	0.0267136060000145	0.0	0.0053126377953301	0.0	0.0	0.0	0.0054942648041864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038379730702089
PMCH	0.0	0.0	0.0	0.0	0.0	0.1590909090909091	0.0	0.0	0.0	0.2747933884297521	0.1787941787941788	0.1081081081081081	0.1298701298701299	0.0	0.0	0.0	0.0970672316612218	0.1537374246748599	0.1949431202663261	0.0990858554368089	0.1223376086343355	0.0327845112614047	0.2066753366201552	0.0029552355498914	0.0983216175668533	0.1301232652288866	0.0860426000842151	0.0255903257301255	0.0736434750968741	0.230484059260943	0.1052489507575992	0.190556874003751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0053122322469059	0.0	0.0	0.0	0.0055034637322747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036020727035606	0.0
PMEL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1360544217687075	0.0	0.0	0.0	0.0572769262721435	0.0594169809042643	0.0208640601063153	0.0153478485251965	0.0240139929843584	0.0156238562343527	0.0345484401055355	0.020254462042374	0.0537663134793432	0.0839597768149878	0.0260162084633015	0.03859467611648	0.0216299303696991	0.0383628767458688	0.0103023037556753	0.085289224329542	0.022945553761205	0.0199940296970281	0.0768172533869828	0.0347910938354612	0.1132923204210906	0.066190420059696	0.0993581243123125	0.0507453243671038	0.0499491143988192	0.018010890847696	0.0285651484765426	0.0384481857769012	0.0245416263424816	0.0299444830837885	0.123459776068631	0.0492246795383585	0.0	0.005299149136101	0.0	0.0051094250309373	0.0	0.0108326858725615	0.0	0.0407185494790825	0.0	0.0	0.0	0.0454429279385365	0.0	0.0	0.0	0.0075712348703357
PMEPA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1351351351351351	0.0	0.0	0.0	0.0	0.0828320795070346	0.049352967999607	0.0330585613680975	0.1250519384311849	0.18984354168522	0.2326743624966407	0.1043431252595881	0.0504555564235423	0.0011669604060786	0.0542765398547865	0.0016078628486362	0.0920855675740902	0.1288904359307139	0.1526611787565804	0.1119235102947999	0.1634102088289195	0.3907841649997979	0.2463087505128058	0.3201253084920721	0.0379979870648181	0.0293713902345952	0.1472982440756753	0.3055900224968717	0.046734300148656	0.4764688576938544	0.0969727750405078	0.159246517932316	0.4210075821288285	0.0814974431050818	0.024309649442037	0.0395005819061133	0.4560054085439622	0.0	0.0156878815282327	0.0776093131982598	0.0053875489388028	0.0267328563714462	0.0053942491015053	0.0	0.0	0.0	0.0201024297305118	0.0	0.0	0.0	0.0123220489674209	0.0	0.0036735413001675
PMF1	0.0	0.0	0.0	0.0	0.5740740740740741	0.0	0.1333333333333333	0.0	0.0	0.0	0.0	0.0	0.3116883116883117	0.0	0.0	0.0	0.0417292275972428	0.0649863581323784	0.0169495664228493	0.0023892221005806	0.0119858820882711	0.0130745111697017	0.002761391557775	0.01822634856671	0.0768202125491724	0.0237937593613439	0.0010104079321138	0.0165438121457444	0.0008223787457808	0.0081787491097242	0.0066413814782734	0.0183968105616192	0.0091788169140384	0.0017057136356573	0.005072862830122	0.0015257606151112	0.0019634639383238	0.0029599370458478	0.0048568969664591	0.0098278760707064	0.0012179655027165	0.0050436840536899	0.014002593565856	0.0105715230825608	0.0075506082449374	0.0069241178288211	0.0066511903767087	0.0033903663611565	0.0	0.0053061008319805	0.0276992248094271	0.0	0.0	0.005498996790587	0.0	0.0	0.0249620723420182	0.0	0.0	0.0	0.0	0.0	0.0	0.0038800916985298
PMF1-BGLAP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0259000887748845	0.039094654910851	0.0324827906566332	0.0020891536811976	0.0244199323601776	0.0192256450412839	5.685507182704854e-05	0.0117437287365908	0.0524438346027683	0.015918430220726	0.0111216298487718	0.0190092191772999	0.0444806088631518	0.0821776957320566	0.0207031198197672	0.0136596427893472	0.032423155075822	0.0231274871084481	0.0683686664917089	0.0513595879548247	0.0493962301914934	0.0066538552411484	0.0267830802434155	0.05040244632017	0.1049157060371596	0.0432576915620517	0.0738573471747102	0.0390331376912364	0.0448379737903334	0.0380844528161969	0.0133241679685601	0.0379259068998087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0409672833702667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PMFBP1	0.3243243243243243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5735735735735736	0.0	0.0	0.0	0.0	0.0278148876941736	0.0722391051991489	0.0759589363389545	0.0802169088579613	0.0071116226891641	0.0455612039668002	0.1091067597166622	0.0804333799809086	0.169368618442798	0.0722783931600765	0.0520196765318075	0.0900881483147877	0.0714622316924093	0.0802048129498092	0.0325490086332276	0.0307157732149546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0102484123177706	0.0	0.0	0.0	0.0108031609842092	0.0	0.0407408791893073	0.0	0.081376669439424	0.0542465854976028	0.0448149103971756	0.0	0.0257358956202728	0.0	0.0037609095851007
PML	0.0	0.0	0.3348017621145374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03232626710668	0.0451318573796971	0.0080097752308633	0.0433942014605752	0.0776265630957979	0.0791185303113655	0.0792742025772767	0.0533707739488264	0.0588552547972089	0.0183462759305704	0.008337390044431	0.000990863764578	0.053790880775171	0.009217853239609	0.0661068683452919	0.0403802823458721	0.0172194499202143	0.0107838639929588	0.0008248965453056	0.0021306986707623	0.0012841418695068	0.0156825052971883	0.0071150945859822	0.0160807062843327	0.010122573008894	0.0074312972306018	0.0062259946003434	0.0110737561940942	0.0042255987594994	0.0081508025865895	0.0072383598733968	0.0161652480582314	0.0	0.0105266534499233	0.0547373900228452	0.0053515679107292	0.0	0.021163590131217	0.0127216960176336	0.0806440859315498	0.0248365232207353	0.0187990376768656	0.0	0.0	0.0248043120875897	0.0467350184026525	0.0	0.0143089337520037
PMM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.936842105263158	0.0	0.0145156847850246	0.0261769031483759	0.0510573144333698	0.0756959334911257	0.0830881755901846	0.0280458129665389	0.0094642329748417	0.0558882495173246	0.0036202698051813	0.0957279240806669	0.0797433529651845	0.039002157947055	0.0596633523773898	0.0874992139116589	0.0143211632412327	0.0752399387163113	0.0081664308273478	0.0135409156123824	0.0079880797956901	0.0158462445092777	0.0292557255856377	0.004244553010769	0.0065594098171714	0.0115754976409905	0.0018569760824941	0.0016527318963865	0.0123390080538126	0.0068678365033188	0.0105061427027096	0.016712213997533	0.0020333648838135	0.0005442720825806	0.0725703904383565	0.0053135923103621	0.0	0.0108395014919809	0.0	0.0	0.0	0.0409749055289876	0.0	0.0	0.0	0.0	0.0	0.0259711786327362	0.0	0.0038593818056757
PMP2	0.0	0.0	0.0	0.0	0.0	0.0	0.1698924731182795	0.0	0.0	0.0	0.0	0.5340136054421769	0.1156462585034014	0.0	0.0777777777777777	0.0	0.5866133598655848	0.0	0.0	0.3982427866176605	0.2747789554478689	0.2798418130414236	0.0	0.0	0.0	0.0	0.1305054493963091	0.2502783028455355	0.4282652949651733	0.2737526178342488	0.0	0.0	0.2066674029084619	0.2756342524966285	0.0893293805609817	0.145913180785517	0.2141132506373704	0.2067501337833795	0.0958267269302192	0.0899914735145731	0.5740281050342667	0.2203142938121785	0.1818529884947412	0.0625669015762523	0.1450055830544743	0.1374933874677237	0.0199073944235264	0.1391754161796339	0.0	0.0053122035665838	0.0	0.0107525860830497	0.0	0.0109651942521176	0.0	0.0	0.0	0.0	0.0	0.0227708813476074	0.0	0.0	0.0071518564166399	0.0038219255693542
PMPCA	0.0	0.3196986006458558	0.0	0.0	0.0	0.0	0.0	0.0	0.3531157270029673	0.0	0.0	0.0	0.0	0.0	0.2947368421052632	0.0	0.0009221424688124	0.0205355779505378	0.0125027796641786	0.0311964012449948	0.0205961829166055	0.0027182200907727	0.0177014150953739	0.004797008676436	0.0644463044369174	0.0293779699357507	0.0181024870007283	0.0455114821891981	0.0291262074431612	0.0244981187992217	0.0099231813136182	0.0324708799018671	0.0169107487957677	0.0024345178910934	0.0131307407354731	0.0013148253938492	0.0043283363757314	0.0019954973574432	0.0020692602508765	0.0001133959161697	0.0138330569513502	0.0093884119107297	0.0136952142905951	0.0201941552075716	0.0073953422921703	0.0010377766514601	0.004416082159148	0.0115707577827611	0.0	0.0106189786084729	0.0	0.0	0.0270890774401269	0.0164418356865095	0.0	0.0	0.0	0.0	0.0	0.0227694641290062	0.0	0.0126497871977212	0.0	0.0192279935458441
PMPCB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1008902077151335	0.0	0.0	0.3033033033033033	0.0	0.0	0.0105263157894736	0.0	0.020496862744418	0.0341127022579154	0.0607449695852284	0.0151895717318484	0.0061429867086847	0.0222273426225779	0.0113559187795801	0.0120509971954055	0.0011011770765882	0.0305795021062841	0.0209269982317824	0.0346904330338128	0.006335728143886	0.0007213356744763	0.0034797901125475	0.0153391687421229	0.0471864691604707	0.0009042818198473	0.0304375620677751	0.0012946264338499	0.01124142342809	0.0525831121799949	0.0019432747996503	0.0331383066091422	0.0292269843304463	0.0516666317279393	0.0384281741496649	0.0815807949178081	0.022224586740505	0.0125296229272648	0.0442568337735084	0.0007134877435701	0.0358787171076149	0.0159160349515965	0.0279742386484596	0.0	0.0	0.005498347561561	0.0128376135961551	0.0409658128293646	0.0250320443547685	0.0	0.0	0.0	0.0	0.0260018587880307	0.0179832906344846	0.0038336097631171
PMS1	0.0	0.0	0.1806167400881057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0144340365573713	0.0365824953943503	0.0147135990982067	0.0582953415518563	0.0173753436103367	0.0087809814080665	0.0156849059225418	0.0271638727893232	0.0515914136111772	0.0355119834391407	0.035862894475911	0.0134099975706776	0.0471196275390333	0.0536189254302196	0.0446929533663766	0.0102137252174367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0354356148343517	0.0052932882411919	0.0239434094172536	0.0210838151568129	0.0268285217703586	0.0151378834274288	0.0	0.080911171931839	0.0497841926972497	0.0401628691817325	0.104997149622363	0.0226922671037766	0.0	0.0247941463638634	0.0035976871666404	0.0037812789655042
PMS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5867768595041324	0.0	0.0	0.0	0.7111801242236024	0.0105263157894736	0.0	0.0005523251738396	0.0095956272043819	0.0230913946298637	0.030563966606421	0.0503026377593046	0.0245848011129264	0.0185905977761761	0.0067435056332985	0.0738822745238387	0.0570142887199214	0.0651208739580638	0.0030592321480414	0.0376862153812604	0.0356271780048047	0.0539423244413828	0.0261774053277328	0.0103787942966383	0.0081395182963567	0.0001267416219271	0.00303554027343	0.0062736987520967	0.0082556617250995	0.0110408598383354	0.0111577988662738	0.0089211120871981	0.009922754538311	0.0337735678305396	0.0128692188590833	0.0064886829333582	0.024273793155026	0.006512872249585	0.0053176739898932	0.0	0.0105133707557266	0.0	0.0106784707968577	0.0	0.0161861384608279	0.0255462825258221	0.0	0.0	0.0196297664094084	0.0543371389342401	0.0	0.0270084198069847	0.0369548873400425	0.0	0.0222748862125602
PMS2P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PMS2P3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0073209925993783	0.0034791802725465	0.0069348776179477	0.0065241733499818	0.0118818637375681	0.0045200024482059	0.0124505277973123	0.0016886865727872	0.0011300041456911	0.0021320834431813	0.0168200956527161	0.0065202738165988	0.0020561353950217	0.011191027463606	0.0040154565619141	0.005290090594054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PMS2P4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055070337710315	0.0007621037445202	0.0054720643451966	0.005969907547085	0.0032171040426627	0.0041355250078825	0.0076331465393938	0.0088900377997097	0.0008562214059987	0.003064073153745	0.0177554220180545	0.0063889230183926	0.007205893706343	0.0022957411350604	0.0035059242246758	0.0076745910762431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PMS2P5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
